index,ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,bid_sz_00,bid_ct_00,ask_px_00,ask_sz_00,ask_ct_00,bid_px_01,bid_sz_01,bid_ct_01,ask_px_01,ask_sz_01,ask_ct_01,bid_px_02,bid_sz_02,bid_ct_02,ask_px_02,ask_sz_02,ask_ct_02,bid_px_03,bid_sz_03,bid_ct_03,ask_px_03,ask_sz_03,ask_ct_03,bid_px_04,bid_sz_04,bid_ct_04,ask_px_04,ask_sz_04,ask_ct_04,bid_px_05,bid_sz_05,bid_ct_05,ask_px_05,ask_sz_05,ask_ct_05,bid_px_06,bid_sz_06,bid_ct_06,ask_px_06,ask_sz_06,ask_ct_06,bid_px_07,bid_sz_07,bid_ct_07,ask_px_07,ask_sz_07,ask_ct_07,bid_px_08,bid_sz_08,bid_ct_08,ask_px_08,ask_sz_08,ask_ct_08,bid_px_09,bid_sz_09,bid_ct_09,ask_px_09,ask_sz_09,ask_ct_09,symbol,order_id
1316,2025-07-17T15:49:11.893823458Z,2025-07-17T15:49:11.893823458Z,10,2,1108,A,A,0,14.660000000,100,130,165613,258658835,13.26,100,1,13.69,15,1,13.04,2,1,13.70,100,1,13.03,100,1,13.71,15,1,12.73,100,1,13.73,100,1,12.71,100,1,14.01,100,1,12.50,700,1,14.07,2,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.56,800,1,12.37,700,1,14.60,700,1,ARL,308901981
1317,2025-07-17T15:49:11.904065674Z,2025-07-17T15:49:11.904065674Z,10,2,1108,C,A,0,15.920000000,100,0,165475,258659039,13.26,100,1,13.69,15,1,13.04,2,1,13.70,100,1,13.03,100,1,13.71,15,1,12.73,100,1,13.73,100,1,12.71,100,1,14.01,100,1,12.50,700,1,14.07,2,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.56,800,1,12.37,700,1,14.60,700,1,ARL,306652001
1318,2025-07-17T15:49:11.904065674Z,2025-07-17T15:49:11.904065674Z,10,2,1108,A,A,0,15.760000000,100,130,165475,258659039,13.26,100,1,13.69,15,1,13.04,2,1,13.70,100,1,13.03,100,1,13.71,15,1,12.73,100,1,13.73,100,1,12.71,100,1,14.01,100,1,12.50,700,1,14.07,2,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.56,800,1,12.37,700,1,14.60,700,1,ARL,308902229
1319,2025-07-17T15:49:11.935356090Z,2025-07-17T15:49:11.935356090Z,10,2,1108,C,A,0,14.810000000,100,0,165597,258659320,13.26,100,1,13.69,15,1,13.04,2,1,13.70,100,1,13.03,100,1,13.71,15,1,12.73,100,1,13.73,100,1,12.71,100,1,14.01,100,1,12.50,700,1,14.07,2,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.56,800,1,12.37,700,1,14.60,700,1,ARL,306653713
1320,2025-07-17T15:49:11.935356090Z,2025-07-17T15:49:11.935356090Z,10,2,1108,A,A,0,14.660000000,100,130,165597,258659320,13.26,100,1,13.69,15,1,13.04,2,1,13.70,100,1,13.03,100,1,13.71,15,1,12.73,100,1,13.73,100,1,12.71,100,1,14.01,100,1,12.50,700,1,14.07,2,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.56,800,1,12.37,700,1,14.60,700,1,ARL,308903001
1321,2025-07-17T15:49:11.948535655Z,2025-07-17T15:49:11.948535655Z,10,2,1108,C,A,0,14.640000000,100,130,165394,258659496,13.26,100,1,13.69,15,1,13.04,2,1,13.70,100,1,13.03,100,1,13.71,15,1,12.73,100,1,13.73,100,1,12.71,100,1,14.01,100,1,12.50,700,1,14.07,2,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.56,800,1,12.37,700,1,14.60,700,1,ARL,306647521
1322,2025-07-17T15:49:11.948663655Z,2025-07-17T15:49:11.948663655Z,10,2,1108,A,A,0,14.500000000,100,130,165457,258659499,13.26,100,1,13.69,15,1,13.04,2,1,13.70,100,1,13.03,100,1,13.71,15,1,12.73,100,1,13.73,100,1,12.71,100,1,14.01,100,1,12.50,700,1,14.07,2,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.50,100,1,12.37,700,1,14.56,800,1,ARL,308903349
1323,2025-07-17T15:49:12.221056085Z,2025-07-17T15:49:12.221056085Z,10,2,1108,A,A,0,13.710000000,100,130,165282,258663292,13.26,100,1,13.69,15,1,13.04,2,1,13.70,100,1,13.03,100,1,13.71,115,1,12.73,100,1,13.73,100,1,12.71,100,1,14.01,100,1,12.50,700,1,14.07,2,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.50,100,1,12.37,700,1,14.56,800,1,ARL,308909249
1324,2025-07-17T15:49:12.227821500Z,2025-07-17T15:49:12.227821500Z,10,2,1108,C,A,0,13.730000000,100,130,165405,258663378,13.26,100,1,13.69,15,1,13.04,2,1,13.70,100,1,13.03,100,1,13.71,115,1,12.73,100,1,14.01,100,1,12.71,100,1,14.07,2,1,12.50,700,1,14.28,100,1,12.46,200,1,14.40,100,1,12.43,700,1,14.50,100,1,12.42,700,1,14.56,800,1,12.37,700,1,14.60,700,1,ARL,308786185
1325,2025-07-17T15:49:14.463063539Z,2025-07-17T15:49:14.463063539Z,10,2,1108,C,A,0,13.710000000,15,130,165582,258702625,13.26,100,1,13.69,15,1,13.04,2,1,13.70,100,1,13.03,100,1,13.71,100,1,12.73,100,1,14.01,100,1,12.71,100,1,14.07,2,1,12.50,700,1,14.28,100,1,12.46,200,1,14.40,100,1,12.43,700,1,14.50,100,1,12.42,700,1,14.56,800,1,12.37,700,1,14.60,700,1,ARL,308763065
1326,2025-07-17T15:49:15.466199239Z,2025-07-17T15:49:15.466199239Z,10,2,1108,A,A,0,13.670000000,15,130,165883,258716863,13.26,100,1,13.67,15,1,13.04,2,1,13.69,15,1,13.03,100,1,13.70,100,1,12.73,100,1,13.71,100,1,12.71,100,1,14.01,100,1,12.50,700,1,14.07,2,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.50,100,1,12.37,700,1,14.56,800,1,ARL,308980305
1327,2025-07-17T15:49:16.350859152Z,2025-07-17T15:49:16.350859152Z,10,2,1108,C,A,0,13.700000000,100,0,165436,258727929,13.26,100,1,13.67,15,1,13.04,2,1,13.69,15,1,13.03,100,1,13.71,100,1,12.73,100,1,14.01,100,1,12.71,100,1,14.07,2,1,12.50,700,1,14.28,100,1,12.46,200,1,14.40,100,1,12.43,700,1,14.50,100,1,12.42,700,1,14.56,800,1,12.37,700,1,14.60,700,1,ARL,308901793
1328,2025-07-17T15:49:16.350859152Z,2025-07-17T15:49:16.350859152Z,10,2,1108,A,A,0,13.680000000,100,130,165436,258727929,13.26,100,1,13.67,15,1,13.04,2,1,13.68,100,1,13.03,100,1,13.69,15,1,12.73,100,1,13.71,100,1,12.71,100,1,14.01,100,1,12.50,700,1,14.07,2,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.50,100,1,12.37,700,1,14.56,800,1,ARL,308998225
1329,2025-07-17T15:49:16.351594042Z,2025-07-17T15:49:16.351594042Z,10,2,1108,C,A,0,14.780000000,100,0,165576,258727956,13.26,100,1,13.67,15,1,13.04,2,1,13.68,100,1,13.03,100,1,13.69,15,1,12.73,100,1,13.71,100,1,12.71,100,1,14.01,100,1,12.50,700,1,14.07,2,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.50,100,1,12.37,700,1,14.56,800,1,ARL,308797245
1330,2025-07-17T15:49:16.351594042Z,2025-07-17T15:49:16.351594042Z,10,2,1108,A,A,0,14.740000000,100,130,165576,258727956,13.26,100,1,13.67,15,1,13.04,2,1,13.68,100,1,13.03,100,1,13.69,15,1,12.73,100,1,13.71,100,1,12.71,100,1,14.01,100,1,12.50,700,1,14.07,2,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.50,100,1,12.37,700,1,14.56,800,1,ARL,308998341
1331,2025-07-17T15:49:16.493946243Z,2025-07-17T15:49:16.493946243Z,10,2,1108,A,A,0,13.690000000,100,130,165247,258729266,13.26,100,1,13.67,15,1,13.04,2,1,13.68,100,1,13.03,100,1,13.69,115,1,12.73,100,1,13.71,100,1,12.71,100,1,14.01,100,1,12.50,700,1,14.07,2,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.50,100,1,12.37,700,1,14.56,800,1,ARL,309001525
1332,2025-07-17T15:49:16.557759633Z,2025-07-17T15:49:16.557759633Z,10,2,1108,C,A,0,13.710000000,100,130,165230,258730034,13.26,100,1,13.67,15,1,13.04,2,1,13.68,100,1,13.03,100,1,13.69,115,1,12.73,100,1,14.01,100,1,12.71,100,1,14.07,2,1,12.50,700,1,14.28,100,1,12.46,200,1,14.40,100,1,12.43,700,1,14.50,100,1,12.42,700,1,14.56,800,1,12.37,700,1,14.60,700,1,ARL,308909249
1333,2025-07-17T15:49:21.185984774Z,2025-07-17T15:49:21.185984774Z,10,2,1108,C,A,0,14.070000000,2,0,165713,258786552,13.26,100,1,13.67,15,1,13.04,2,1,13.68,100,1,13.03,100,1,13.69,115,1,12.73,100,1,14.01,100,1,12.71,100,1,14.28,100,1,12.50,700,1,14.40,100,1,12.46,200,1,14.50,100,1,12.43,700,1,14.56,800,1,12.42,700,1,14.60,700,1,12.37,700,1,14.64,100,1,ARL,296478973
1334,2025-07-17T15:49:21.185984774Z,2025-07-17T15:49:21.185984774Z,10,2,1108,A,A,0,13.980000000,2,130,165713,258786552,13.26,100,1,13.67,15,1,13.04,2,1,13.68,100,1,13.03,100,1,13.69,115,1,12.73,100,1,13.98,2,1,12.71,100,1,14.01,100,1,12.50,700,1,14.28,100,1,12.46,200,1,14.40,100,1,12.43,700,1,14.50,100,1,12.42,700,1,14.56,800,1,12.37,700,1,14.60,700,1,ARL,309091513
1335,2025-07-17T15:49:24.282985894Z,2025-07-17T15:49:24.282985894Z,10,2,1108,C,A,0,13.690000000,15,130,166218,258838460,13.26,100,1,13.67,15,1,13.04,2,1,13.68,100,1,13.03,100,1,13.69,100,1,12.73,100,1,13.98,2,1,12.71,100,1,14.01,100,1,12.50,700,1,14.28,100,1,12.46,200,1,14.40,100,1,12.43,700,1,14.50,100,1,12.42,700,1,14.56,800,1,12.37,700,1,14.60,700,1,ARL,308893737
1336,2025-07-17T15:49:34.570031718Z,2025-07-17T15:49:34.570031718Z,10,2,1108,C,A,0,13.670000000,15,130,165416,258980876,13.26,100,1,13.68,100,1,13.04,2,1,13.69,100,1,13.03,100,1,13.98,2,1,12.73,100,1,14.01,100,1,12.71,100,1,14.28,100,1,12.50,700,1,14.40,100,1,12.46,200,1,14.50,100,1,12.43,700,1,14.56,800,1,12.42,700,1,14.60,700,1,12.37,700,1,14.64,100,1,ARL,308980305
1337,2025-07-17T15:49:34.591347169Z,2025-07-17T15:49:34.591347169Z,10,2,1108,C,A,0,13.690000000,100,130,165746,258983321,13.26,100,1,13.68,100,1,13.04,2,1,13.98,2,1,13.03,100,1,14.01,100,1,12.73,100,1,14.28,100,1,12.71,100,1,14.40,100,1,12.50,700,1,14.50,100,1,12.46,200,1,14.56,800,1,12.43,700,1,14.60,700,1,12.42,700,1,14.64,100,1,12.37,700,1,14.65,100,1,ARL,309001525
1338,2025-07-17T15:49:38.609851985Z,2025-07-17T15:49:38.609851985Z,10,2,1108,A,A,0,13.720000000,100,130,165409,259031220,13.26,100,1,13.68,100,1,13.04,2,1,13.72,100,1,13.03,100,1,13.98,2,1,12.73,100,1,14.01,100,1,12.71,100,1,14.28,100,1,12.50,700,1,14.40,100,1,12.46,200,1,14.50,100,1,12.43,700,1,14.56,800,1,12.42,700,1,14.60,700,1,12.37,700,1,14.64,100,1,ARL,309410565
1339,2025-07-17T15:49:38.609907720Z,2025-07-17T15:49:38.609907720Z,10,2,1108,C,B,0,13.260000000,100,130,165614,259031221,13.04,2,1,13.68,100,1,13.03,100,1,13.72,100,1,12.73,100,1,13.98,2,1,12.71,100,1,14.01,100,1,12.50,700,1,14.28,100,1,12.46,200,1,14.40,100,1,12.43,700,1,14.50,100,1,12.42,700,1,14.56,800,1,12.37,700,1,14.60,700,1,12.36,200,1,14.64,100,1,ARL,291975017
1340,2025-07-17T15:49:39.068349660Z,2025-07-17T15:49:39.068349660Z,10,2,1108,A,B,0,13.020000000,100,130,165345,259035032,13.04,2,1,13.68,100,1,13.03,100,1,13.72,100,1,13.02,100,1,13.98,2,1,12.73,100,1,14.01,100,1,12.71,100,1,14.28,100,1,12.50,700,1,14.40,100,1,12.46,200,1,14.50,100,1,12.43,700,1,14.56,800,1,12.42,700,1,14.60,700,1,12.37,700,1,14.64,100,1,ARL,309415429
1341,2025-07-17T15:49:44.788249210Z,2025-07-17T15:49:44.788249210Z,10,2,1108,A,A,0,13.670000000,15,130,165191,259105347,13.04,2,1,13.67,15,1,13.03,100,1,13.68,100,1,13.02,100,1,13.72,100,1,12.73,100,1,13.98,2,1,12.71,100,1,14.01,100,1,12.50,700,1,14.28,100,1,12.46,200,1,14.40,100,1,12.43,700,1,14.50,100,1,12.42,700,1,14.56,800,1,12.37,700,1,14.60,700,1,ARL,309524921
1342,2025-07-17T15:49:44.788855587Z,2025-07-17T15:49:44.788855587Z,10,2,1108,A,A,0,13.700000000,100,130,165170,259105361,13.04,2,1,13.67,15,1,13.03,100,1,13.68,100,1,13.02,100,1,13.70,100,1,12.73,100,1,13.72,100,1,12.71,100,1,13.98,2,1,12.50,700,1,14.01,100,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.50,100,1,12.37,700,1,14.56,800,1,ARL,309524933
1343,2025-07-17T15:49:44.789537536Z,2025-07-17T15:49:44.789537536Z,10,2,1108,C,A,0,13.720000000,100,130,165380,259105380,13.04,2,1,13.67,15,1,13.03,100,1,13.68,100,1,13.02,100,1,13.70,100,1,12.73,100,1,13.98,2,1,12.71,100,1,14.01,100,1,12.50,700,1,14.28,100,1,12.46,200,1,14.40,100,1,12.43,700,1,14.50,100,1,12.42,700,1,14.56,800,1,12.37,700,1,14.60,700,1,ARL,309410565
1344,2025-07-17T15:49:54.788493605Z,2025-07-17T15:49:54.788493605Z,10,2,1108,A,A,0,13.650000000,15,130,165236,259253294,13.04,2,1,13.65,15,1,13.03,100,1,13.67,15,1,13.02,100,1,13.68,100,1,12.73,100,1,13.70,100,1,12.71,100,1,13.98,2,1,12.50,700,1,14.01,100,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.50,100,1,12.37,700,1,14.56,800,1,ARL,309707269
1345,2025-07-17T15:49:54.799370442Z,2025-07-17T15:49:54.799370442Z,10,2,1108,A,A,0,13.680000000,100,130,165302,259253527,13.04,2,1,13.65,15,1,13.03,100,1,13.67,15,1,13.02,100,1,13.68,200,1,12.73,100,1,13.70,100,1,12.71,100,1,13.98,2,1,12.50,700,1,14.01,100,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.50,100,1,12.37,700,1,14.56,800,1,ARL,309707413
1346,2025-07-17T15:49:54.820469390Z,2025-07-17T15:49:54.820469390Z,10,2,1108,C,A,0,13.700000000,100,130,165527,259253732,13.04,2,1,13.65,15,1,13.03,100,1,13.67,15,1,13.02,100,1,13.68,200,1,12.73,100,1,13.98,2,1,12.71,100,1,14.01,100,1,12.50,700,1,14.28,100,1,12.46,200,1,14.40,100,1,12.43,700,1,14.50,100,1,12.42,700,1,14.56,800,1,12.37,700,1,14.60,700,1,ARL,309524933
1347,2025-07-17T15:49:59.511938438Z,2025-07-17T15:49:59.511938438Z,10,2,1108,C,A,0,13.680000000,100,0,165626,259313537,13.04,2,1,13.65,15,1,13.03,100,1,13.67,15,1,13.02,100,1,13.68,100,1,12.73,100,1,13.98,2,1,12.71,100,1,14.01,100,1,12.50,700,1,14.28,100,1,12.46,200,1,14.40,100,1,12.43,700,1,14.50,100,1,12.42,700,1,14.56,800,1,12.37,700,1,14.60,700,1,ARL,308998225
1348,2025-07-17T15:49:59.511938438Z,2025-07-17T15:49:59.511938438Z,10,2,1108,A,A,0,13.660000000,100,130,165626,259313537,13.04,2,1,13.65,15,1,13.03,100,1,13.66,100,1,13.02,100,1,13.67,15,1,12.73,100,1,13.68,100,1,12.71,100,1,13.98,2,1,12.50,700,1,14.01,100,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.50,100,1,12.37,700,1,14.56,800,1,ARL,309782481
1349,2025-07-17T15:49:59.533897369Z,2025-07-17T15:49:59.533897369Z,10,2,1108,C,A,0,14.010000000,100,130,165265,259314032,13.04,2,1,13.65,15,1,13.03,100,1,13.66,100,1,13.02,100,1,13.67,15,1,12.73,100,1,13.68,100,1,12.71,100,1,13.98,2,1,12.50,700,1,14.28,100,1,12.46,200,1,14.40,100,1,12.43,700,1,14.50,100,1,12.42,700,1,14.56,800,1,12.37,700,1,14.60,700,1,ARL,308375185
1350,2025-07-17T15:49:59.533948952Z,2025-07-17T15:49:59.533948952Z,10,2,1108,A,A,0,13.930000000,100,130,166323,259314033,13.04,2,1,13.65,15,1,13.03,100,1,13.66,100,1,13.02,100,1,13.67,15,1,12.73,100,1,13.68,100,1,12.71,100,1,13.93,100,1,12.50,700,1,13.98,2,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.50,100,1,12.37,700,1,14.56,800,1,ARL,309782973
1351,2025-07-17T15:50:00.547239401Z,2025-07-17T15:50:00.547239401Z,10,2,1108,C,A,0,13.670000000,15,130,165571,259349868,13.04,2,1,13.65,15,1,13.03,100,1,13.66,100,1,13.02,100,1,13.68,100,1,12.73,100,1,13.93,100,1,12.71,100,1,13.98,2,1,12.50,700,1,14.28,100,1,12.46,200,1,14.40,100,1,12.43,700,1,14.50,100,1,12.42,700,1,14.56,800,1,12.37,700,1,14.60,700,1,ARL,309524921
1352,2025-07-17T15:50:00.555363249Z,2025-07-17T15:50:00.555363249Z,10,2,1108,C,A,0,14.650000000,100,0,173439,259353226,13.04,2,1,13.65,15,1,13.03,100,1,13.66,100,1,13.02,100,1,13.68,100,1,12.73,100,1,13.93,100,1,12.71,100,1,13.98,2,1,12.50,700,1,14.28,100,1,12.46,200,1,14.40,100,1,12.43,700,1,14.50,100,1,12.42,700,1,14.56,800,1,12.37,700,1,14.60,700,1,ARL,307964661
1353,2025-07-17T15:50:00.555363249Z,2025-07-17T15:50:00.555363249Z,10,2,1108,A,A,0,14.540000000,100,128,173439,259353226,13.04,2,1,13.65,15,1,13.03,100,1,13.66,100,1,13.02,100,1,13.68,100,1,12.73,100,1,13.93,100,1,12.71,100,1,13.98,2,1,12.50,700,1,14.28,100,1,12.46,200,1,14.40,100,1,12.43,700,1,14.50,100,1,12.42,700,1,14.54,100,1,12.37,700,1,14.56,800,1,ARL,309823025
1354,2025-07-17T15:50:03.412257475Z,2025-07-17T15:50:03.412257475Z,10,2,1108,A,A,0,13.630000000,15,130,165405,259413272,13.04,2,1,13.63,15,1,13.03,100,1,13.65,15,1,13.02,100,1,13.66,100,1,12.73,100,1,13.68,100,1,12.71,100,1,13.93,100,1,12.50,700,1,13.98,2,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.50,100,1,12.37,700,1,14.54,100,1,ARL,309899025
1355,2025-07-17T15:50:03.415361851Z,2025-07-17T15:50:03.415361851Z,10,2,1108,C,A,0,14.640000000,100,0,165521,259413427,13.04,2,1,13.63,15,1,13.03,100,1,13.65,15,1,13.02,100,1,13.66,100,1,12.73,100,1,13.68,100,1,12.71,100,1,13.93,100,1,12.50,700,1,13.98,2,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.50,100,1,12.37,700,1,14.54,100,1,ARL,308296381
1356,2025-07-17T15:50:03.415361851Z,2025-07-17T15:50:03.415361851Z,10,2,1108,A,A,0,14.530000000,100,130,165521,259413427,13.04,2,1,13.63,15,1,13.03,100,1,13.65,15,1,13.02,100,1,13.66,100,1,12.73,100,1,13.68,100,1,12.71,100,1,13.93,100,1,12.50,700,1,13.98,2,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.50,100,1,12.37,700,1,14.53,100,1,ARL,309899141
1357,2025-07-17T15:50:03.824126753Z,2025-07-17T15:50:03.824126753Z,10,2,1108,C,A,0,13.660000000,100,0,165399,259418661,13.04,2,1,13.63,15,1,13.03,100,1,13.65,15,1,13.02,100,1,13.68,100,1,12.73,100,1,13.93,100,1,12.71,100,1,13.98,2,1,12.50,700,1,14.28,100,1,12.46,200,1,14.40,100,1,12.43,700,1,14.50,100,1,12.42,700,1,14.53,100,1,12.37,700,1,14.54,100,1,ARL,309782481
1358,2025-07-17T15:50:03.824126753Z,2025-07-17T15:50:03.824126753Z,10,2,1108,A,A,0,13.640000000,100,130,165399,259418661,13.04,2,1,13.63,15,1,13.03,100,1,13.64,100,1,13.02,100,1,13.65,15,1,12.73,100,1,13.68,100,1,12.71,100,1,13.93,100,1,12.50,700,1,13.98,2,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.50,100,1,12.37,700,1,14.53,100,1,ARL,309903973
1359,2025-07-17T15:50:03.824863026Z,2025-07-17T15:50:03.824863026Z,10,2,1108,C,A,0,14.740000000,100,0,165434,259418664,13.04,2,1,13.63,15,1,13.03,100,1,13.64,100,1,13.02,100,1,13.65,15,1,12.73,100,1,13.68,100,1,12.71,100,1,13.93,100,1,12.50,700,1,13.98,2,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.50,100,1,12.37,700,1,14.53,100,1,ARL,308998341
1360,2025-07-17T15:50:03.824863026Z,2025-07-17T15:50:03.824863026Z,10,2,1108,A,A,0,14.700000000,100,130,165434,259418664,13.04,2,1,13.63,15,1,13.03,100,1,13.64,100,1,13.02,100,1,13.65,15,1,12.73,100,1,13.68,100,1,12.71,100,1,13.93,100,1,12.50,700,1,13.98,2,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.50,100,1,12.37,700,1,14.53,100,1,ARL,309903993
1361,2025-07-17T15:50:04.484733438Z,2025-07-17T15:50:04.484733438Z,10,2,1108,A,A,0,13.660000000,100,130,165321,259433904,13.04,2,1,13.63,15,1,13.03,100,1,13.64,100,1,13.02,100,1,13.65,15,1,12.73,100,1,13.66,100,1,12.71,100,1,13.68,100,1,12.50,700,1,13.93,100,1,12.46,200,1,13.98,2,1,12.43,700,1,14.28,100,1,12.42,700,1,14.40,100,1,12.37,700,1,14.50,100,1,ARL,309922345
1362,2025-07-17T15:50:04.524563568Z,2025-07-17T15:50:04.524563568Z,10,2,1108,C,A,0,13.680000000,100,130,165471,259434652,13.04,2,1,13.63,15,1,13.03,100,1,13.64,100,1,13.02,100,1,13.65,15,1,12.73,100,1,13.66,100,1,12.71,100,1,13.93,100,1,12.50,700,1,13.98,2,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.50,100,1,12.37,700,1,14.53,100,1,ARL,309707413
1363,2025-07-17T15:50:06.787661846Z,2025-07-17T15:50:06.787661846Z,10,2,1108,C,A,0,13.630000000,15,130,165129,259472951,13.04,2,1,13.64,100,1,13.03,100,1,13.65,15,1,13.02,100,1,13.66,100,1,12.73,100,1,13.93,100,1,12.71,100,1,13.98,2,1,12.50,700,1,14.28,100,1,12.46,200,1,14.40,100,1,12.43,700,1,14.50,100,1,12.42,700,1,14.53,100,1,12.37,700,1,14.54,100,1,ARL,309899025
1364,2025-07-17T15:50:09.185334126Z,2025-07-17T15:50:09.185334126Z,10,2,1108,A,A,0,13.610000000,15,130,165241,259516855,13.04,2,1,13.61,15,1,13.03,100,1,13.64,100,1,13.02,100,1,13.65,15,1,12.73,100,1,13.66,100,1,12.71,100,1,13.93,100,1,12.50,700,1,13.98,2,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.50,100,1,12.37,700,1,14.53,100,1,ARL,310030465
1365,2025-07-17T15:50:09.198311198Z,2025-07-17T15:50:09.198311198Z,10,2,1108,A,A,0,13.640000000,100,130,165239,259517754,13.04,2,1,13.61,15,1,13.03,100,1,13.64,200,1,13.02,100,1,13.65,15,1,12.73,100,1,13.66,100,1,12.71,100,1,13.93,100,1,12.50,700,1,13.98,2,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.50,100,1,12.37,700,1,14.53,100,1,ARL,310031625
1366,2025-07-17T15:50:09.205322092Z,2025-07-17T15:50:09.205322092Z,10,2,1108,C,A,0,13.660000000,100,130,165324,259517973,13.04,2,1,13.61,15,1,13.03,100,1,13.64,200,1,13.02,100,1,13.65,15,1,12.73,100,1,13.93,100,1,12.71,100,1,13.98,2,1,12.50,700,1,14.28,100,1,12.46,200,1,14.40,100,1,12.43,700,1,14.50,100,1,12.42,700,1,14.53,100,1,12.37,700,1,14.54,100,1,ARL,309922345
1367,2025-07-17T15:50:09.330572653Z,2025-07-17T15:50:09.330572653Z,10,2,1108,C,A,0,13.640000000,100,0,165500,259522708,13.04,2,1,13.61,15,1,13.03,100,1,13.64,100,1,13.02,100,1,13.65,15,1,12.73,100,1,13.93,100,1,12.71,100,1,13.98,2,1,12.50,700,1,14.28,100,1,12.46,200,1,14.40,100,1,12.43,700,1,14.50,100,1,12.42,700,1,14.53,100,1,12.37,700,1,14.54,100,1,ARL,309903973
1368,2025-07-17T15:50:09.330572653Z,2025-07-17T15:50:09.330572653Z,10,2,1108,A,A,0,13.620000000,100,130,165500,259522708,13.04,2,1,13.61,15,1,13.03,100,1,13.62,100,1,13.02,100,1,13.64,100,1,12.73,100,1,13.65,15,1,12.71,100,1,13.93,100,1,12.50,700,1,13.98,2,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.50,100,1,12.37,700,1,14.53,100,1,ARL,310037965
1369,2025-07-17T15:50:20.204373858Z,2025-07-17T15:50:20.204373858Z,10,2,1108,C,A,0,13.650000000,15,130,165327,259737768,13.04,2,1,13.61,15,1,13.03,100,1,13.62,100,1,13.02,100,1,13.64,100,1,12.73,100,1,13.93,100,1,12.71,100,1,13.98,2,1,12.50,700,1,14.28,100,1,12.46,200,1,14.40,100,1,12.43,700,1,14.50,100,1,12.42,700,1,14.53,100,1,12.37,700,1,14.54,100,1,ARL,309707269
1370,2025-07-17T15:50:25.935412900Z,2025-07-17T15:50:25.935412900Z,10,2,1108,A,A,0,13.590000000,15,128,166134,259828644,13.04,2,1,13.59,15,1,13.03,100,1,13.61,15,1,13.02,100,1,13.62,100,1,12.73,100,1,13.64,100,1,12.71,100,1,13.93,100,1,12.50,700,1,13.98,2,1,12.46,200,1,14.28,100,1,12.43,700,1,14.40,100,1,12.42,700,1,14.50,100,1,12.37,700,1,14.53,100,1,ARL,310424077
1371,2025-07-17T15:50:26.954662143Z,2025-07-17T15:50:26.954662143Z,10,2,1108,C,A,0,13.620000000,100,0,166007,259847181,13.04,2,1,13.59,15,1,13.03,100,1,13.61,15,1,13.02,100,1,13.64,100,1,12.73,100,1,13.93,100,1,12.71,100,1,13.98,2,1,12.50,700,1,14.28,100,1,12.46,200,1,14.40,100,1,12.43,700,1,14.50,100,1,12.42,700,1,14.53,100,1,12.37,700,1,14.54,100,1,ARL,310037965
